G,R,X,Y,UID,GR
Male,Black,0.036990944,-1.757793975,1060,MB
Male,Black,-1.981506575,-1.757793975,1061,MB
Male,White,-0.513508379,0.357556184,1062,MW
Male,Black,-0.880507928,0.357556184,1063,MB
Male,Black,-1.064007702,-1.757793975,1064,MB
Male,White,0.036990944,0.710114543,1065,MW
Male,White,0.770990042,-1.405235615,1066,MW
Female,White,0.220490719,0.357556184,1067,FW
Male,Black,-0.697008153,-1.052677255,1068,MB
Male,White,0.770990042,0.710114543,1069,MW
Male,Black,0.587490268,0.710114543,1070,MB
Male,Black,0.220490719,1.415231263,1071,MB
Male,Black,0.770990042,1.415231263,1072,MB
Female,Black,0.403990493,1.415231263,1073,FB
Male,White,-0.14650883,0.004997824,1074,MW
Male,Black,0.403990493,-1.757793975,1075,MB
Male,White,-0.880507928,-0.700118895,1076,MW
Male,White,0.770990042,1.415231263,1077,MW
Male,Black,-0.14650883,0.004997824,1078,MB
Male,Black,-2.532005898,-1.405235615,1079,MB
Female,Black,0.770990042,0.710114543,1080,FB
Male,Black,-0.14650883,-0.347560536,1081,MB
Male,Black,0.403990493,-1.405235615,1082,MB
Male,White,-1.064007702,-1.052677255,1083,MW
Male,Black,0.770990042,-0.347560536,1084,MB
Male,Black,0.036990944,1.062672903,1085,MB
Male,Black,-0.330008604,0.357556184,1086,MB
Male,Black,0.587490268,0.357556184,1087,MB
Male,Black,0.587490268,-0.700118895,1088,MB
Male,Black,0.770990042,-1.405235615,1089,MB
Male,White,-2.348506124,-1.405235615,1090,MW
Male,Black,0.587490268,1.062672903,1091,MB
Male,Black,-0.880507928,-1.405235615,1092,MB
Male,White,-0.513508379,0.710114543,1093,MW
Male,Black,-1.614507026,-1.052677255,1094,MB
Male,Black,-1.614507026,-1.052677255,1095,MB
Male,Black,-0.697008153,-0.700118895,1096,MB
Male,Black,0.770990042,0.004997824,1097,MB
Male,Black,0.770990042,1.415231263,1098,MB
Male,Black,0.220490719,-1.052677255,1099,MB
Male,White,0.770990042,-0.700118895,1100,MW
Male,Black,0.403990493,-0.700118895,1101,MB
Male,Black,-0.14650883,-1.405235615,1102,MB
Male,Black,0.403990493,-0.347560536,1103,MB
Male,Black,-2.899005447,-1.757793975,1104,MB
Male,Black,0.770990042,-1.405235615,1105,MB
Male,White,0.587490268,0.357556184,1106,MW
Male,White,0.220490719,0.357556184,1107,MW
Male,Black,0.036990944,-0.700118895,1108,MB
Male,Black,-0.330008604,0.004997824,1109,MB
Male,Black,0.770990042,1.062672903,1110,MB
Male,Black,-0.880507928,-1.757793975,1111,MB
Male,Black,0.587490268,1.062672903,1112,MB
Male,Black,-0.513508379,-1.052677255,1113,MB
Male,Black,0.770990042,0.710114543,1114,MB
Male,Black,0.587490268,0.357556184,1115,MB
Male,Black,0.770990042,1.415231263,1116,MB
Female,Black,-0.14650883,-0.347560536,1117,FB
Male,White,0.770990042,0.710114543,1118,MW
Male,Black,0.770990042,1.062672903,1119,MB
Male,White,-0.697008153,0.004997824,1120,MW
Male,Black,0.587490268,-0.700118895,1121,MB
Male,Black,0.770990042,1.415231263,1122,MB
Male,White,0.770990042,1.062672903,1123,MW
Male,Black,0.403990493,0.004997824,1124,MB
Male,Black,0.220490719,0.710114543,1125,MB
Male,White,0.403990493,1.415231263,1126,MW
Male,Black,-0.513508379,0.004997824,1127,MB
Male,Black,0.036990944,0.004997824,1128,MB
Male,Black,-0.697008153,-1.052677255,1129,MB
Male,Black,0.036990944,-1.405235615,1130,MB
Male,Black,0.036990944,0.710114543,1131,MB
Male,White,0.587490268,1.415231263,1132,MW
Male,Black,0.220490719,0.710114543,1133,MB
Male,Black,0.220490719,-1.052677255,1134,MB
Male,Black,-2.899005447,-1.405235615,1135,MB
Male,Black,0.770990042,0.357556184,1136,MB
Male,Black,-0.513508379,-1.052677255,1137,MB
Male,Black,0.770990042,-0.347560536,1138,MB
Male,Black,0.587490268,-0.700118895,1139,MB
Male,White,0.770990042,1.415231263,1140,MW
Male,Black,0.587490268,-1.405235615,1141,MB
Female,Black,-1.247507477,-1.052677255,1142,FB
Male,Black,0.220490719,0.004997824,1143,MB
Male,Black,-1.7980068,-1.405235615,1144,MB
Male,Black,0.587490268,0.004997824,1145,MB
Male,Black,0.036990944,1.415231263,1146,MB
Male,White,-0.330008604,-1.757793975,1147,MW
Male,Black,-0.697008153,0.357556184,1148,MB
Male,Black,0.036990944,-0.347560536,1149,MB
Female,Black,0.770990042,1.415231263,1150,FB
Male,White,0.220490719,0.357556184,1151,MW
Male,Black,0.770990042,0.004997824,1152,MB
Male,White,0.770990042,1.415231263,1153,MW
Male,Black,0.770990042,1.415231263,1154,MB
Female,Black,0.220490719,1.415231263,1155,FB
Male,Black,0.036990944,0.357556184,1156,MB
Male,Black,0.587490268,1.062672903,1157,MB
Male,Black,0.036990944,1.062672903,1158,MB
Male,Black,0.220490719,-0.700118895,1159,MB
Male,White,0.770990042,1.415231263,1160,MW
Female,Black,0.770990042,0.357556184,1161,FB
Male,Black,-1.614507026,-1.757793975,1162,MB
Male,Black,-0.697008153,-0.700118895,1163,MB
Male,White,0.587490268,1.062672903,1164,MW
Female,White,0.770990042,1.062672903,1165,FW
Male,Black,0.220490719,1.062672903,1166,MB
Female,Black,-0.330008604,0.357556184,1167,FB
Male,Black,-1.981506575,-1.757793975,1168,MB
Male,Black,0.587490268,-0.700118895,1169,MB
Male,Black,0.770990042,-0.347560536,1170,MB
Female,White,0.770990042,0.004997824,1171,FW
Male,Black,-1.431007251,-1.757793975,1172,MB
Male,Black,0.587490268,1.062672903,1173,MB
Male,White,0.770990042,0.357556184,1174,MW
Male,Black,0.587490268,0.710114543,1175,MB
Male,Black,0.587490268,-1.052677255,1176,MB
Male,Black,0.770990042,-1.757793975,1177,MB
Male,Black,0.403990493,-0.347560536,1178,MB
Male,Black,0.587490268,0.357556184,1179,MB
Male,White,0.403990493,0.357556184,1180,MW
Male,Black,0.770990042,1.062672903,1181,MB
Male,Black,-0.513508379,0.004997824,1182,MB
Male,Black,0.036990944,0.710114543,1183,MB
Male,Black,0.770990042,0.357556184,1184,MB
Male,White,0.587490268,-1.052677255,1185,MW
Male,Black,-1.064007702,-0.347560536,1186,MB
Male,Black,-0.697008153,0.004997824,1187,MB
Female,White,-0.330008604,-1.052677255,1188,FW
Male,Black,0.403990493,-0.700118895,1189,MB
Male,Black,0.036990944,1.062672903,1190,MB
Male,White,0.220490719,1.415231263,1191,MW
Male,Black,0.770990042,-1.405235615,1192,MB
Male,Black,0.770990042,-0.347560536,1193,MB
Male,White,-0.513508379,-0.700118895,1194,MW
Male,Black,-1.981506575,-0.347560536,1195,MB
Male,White,0.587490268,0.004997824,1196,MW
Male,Black,-0.14650883,-1.757793975,1197,MB
Male,White,0.770990042,1.415231263,1198,MW
Male,Black,0.220490719,0.004997824,1199,MB
Male,White,-0.330008604,-1.052677255,1200,MW
Male,White,0.587490268,-0.700118895,1201,MW
Male,Black,0.587490268,0.004997824,1202,MB
Male,Black,0.770990042,0.357556184,1203,MB
Male,Black,0.587490268,1.415231263,1204,MB
Male,Black,0.770990042,0.710114543,1205,MB
Male,Black,0.220490719,0.357556184,1206,MB
Male,Black,0.770990042,1.415231263,1207,MB
Male,White,0.587490268,1.415231263,1208,MW
Male,Black,-0.697008153,-0.347560536,1209,MB
Male,Black,0.403990493,-0.347560536,1210,MB
Female,Black,0.403990493,0.710114543,1211,FB
Male,White,-0.697008153,-1.405235615,1212,MW
Male,Black,0.220490719,-1.052677255,1213,MB
Male,White,0.770990042,-0.347560536,1214,MW
Male,White,0.587490268,0.004997824,1215,MW
Female,Black,0.220490719,0.357556184,1216,FB
Male,Black,-1.247507477,-1.757793975,1217,MB
Female,Black,0.036990944,-0.700118895,1218,FB
Male,Black,0.403990493,-0.700118895,1219,MB
Male,White,0.770990042,-0.347560536,1220,MW
Male,White,-1.064007702,1.415231263,1221,MW
Male,White,0.587490268,1.415231263,1222,MW
Male,Black,0.220490719,1.062672903,1223,MB
Female,Black,-1.7980068,-1.757793975,1224,FB
Male,Black,-2.899005447,-0.347560536,1225,MB
Female,White,0.770990042,1.415231263,1226,FW
Male,White,-0.330008604,-0.700118895,1227,MW
Male,Black,0.587490268,-1.757793975,1228,MB
Male,Black,-4.000004094,-1.757793975,1229,MB
Male,Black,0.770990042,-1.405235615,1230,MB
Male,Black,0.220490719,-1.757793975,1231,MB
Female,Black,0.403990493,0.004997824,1232,FB
Male,White,0.403990493,0.357556184,1233,MW
Male,White,-1.064007702,-1.405235615,1234,MW
Male,Black,0.036990944,0.004997824,1235,MB
Male,Black,0.220490719,1.415231263,1236,MB
Male,Black,-2.348506124,0.357556184,1237,MB
Male,Black,-1.7980068,-0.347560536,1238,MB
Male,Black,-0.513508379,1.062672903,1239,MB
Male,Black,0.403990493,0.357556184,1240,MB
Male,White,-0.14650883,0.004997824,1241,MW
Male,Black,0.403990493,1.062672903,1242,MB
Female,White,0.587490268,0.004997824,1243,FW
Male,Black,0.403990493,1.062672903,1244,MB
Male,White,0.770990042,0.710114543,1245,MW
Male,White,0.036990944,0.004997824,1246,MW
Male,Black,0.587490268,0.710114543,1247,MB
Male,White,0.770990042,1.415231263,1248,MW
Male,White,0.587490268,0.357556184,1249,MW
Female,White,0.220490719,-1.052677255,1250,FW
Male,White,-0.697008153,-0.347560536,1251,MW
Male,Black,0.220490719,-1.052677255,1252,MB
Male,Black,0.220490719,-1.757793975,1253,MB
Male,Black,0.403990493,-1.757793975,1254,MB
Male,Black,0.770990042,1.415231263,1255,MB
Male,White,0.403990493,1.415231263,1256,MW
Male,Black,-1.614507026,-1.052677255,1257,MB
Male,Black,-6.752500711,-0.700118895,1258,MB
Male,Black,0.587490268,-0.347560536,1259,MB
Male,Black,0.587490268,-0.700118895,1260,MB
Female,White,0.587490268,0.710114543,1261,FW
Female,Black,-0.330008604,0.710114543,1262,FB
Male,Black,0.770990042,1.415231263,1263,MB
Female,Black,0.403990493,0.357556184,1264,FB
Male,Black,0.770990042,1.062672903,1265,MB
Male,Black,0.770990042,1.415231263,1266,MB
Male,Black,-2.165006349,-1.405235615,1267,MB
Male,Black,-0.14650883,-0.700118895,1268,MB
Male,Black,-2.165006349,-1.405235615,1269,MB
Male,Black,0.587490268,-1.405235615,1270,MB
Female,Black,0.770990042,1.062672903,1271,FB
Male,Black,0.770990042,0.710114543,1272,MB
Male,Black,-0.697008153,-0.700118895,1273,MB
Female,Black,0.770990042,0.357556184,1274,FB
Male,Black,0.770990042,1.062672903,1275,MB
Male,Black,-0.880507928,0.004997824,1276,MB
Male,White,0.220490719,-1.052677255,1277,MW
Male,White,-0.14650883,0.004997824,1278,MW
Male,Black,0.770990042,1.415231263,1279,MB
Female,Black,-1.247507477,-1.052677255,1280,FB
Male,Black,-0.880507928,-0.347560536,1281,MB
Male,White,0.403990493,-1.052677255,1282,MW
Male,Black,-0.513508379,-1.757793975,1283,MB
Male,Black,-1.981506575,-1.757793975,1284,MB
Male,Black,0.403990493,1.415231263,1285,MB
Male,Black,0.036990944,0.357556184,1286,MB
Male,Black,0.587490268,1.415231263,1287,MB
Male,White,0.770990042,1.415231263,1288,MW
Male,Black,0.770990042,0.710114543,1289,MB
Male,Black,0.587490268,0.004997824,1290,MB
Male,White,0.403990493,0.710114543,1291,MW
Male,Black,0.403990493,1.062672903,1292,MB
Male,Black,-0.330008604,0.004997824,1293,MB
Male,Black,0.770990042,1.062672903,1294,MB
Female,White,0.587490268,1.062672903,1295,FW
Male,Black,-0.330008604,-1.757793975,1296,MB
Male,Black,-3.082505221,-1.757793975,1297,MB
Male,Black,-3.633004545,-1.757793975,1298,MB
Male,White,0.770990042,0.710114543,1299,MW
Female,Black,-1.247507477,-0.700118895,1300,FB
Male,Black,0.403990493,1.415231263,1301,MB
Male,Black,-1.7980068,0.710114543,1302,MB
Male,Black,-0.697008153,0.710114543,1303,MB
Female,Black,0.770990042,0.710114543,1304,FB
Male,Black,0.587490268,-1.052677255,1305,MB
Male,Black,0.770990042,1.415231263,1306,MB
Male,White,0.770990042,1.062672903,1307,MW
Male,Black,0.403990493,-0.347560536,1308,MB
Male,White,0.770990042,1.415231263,1309,MW
Male,White,0.770990042,0.710114543,1310,MW
Male,White,0.587490268,0.004997824,1311,MW
Male,Black,0.587490268,1.415231263,1312,MB
Male,Black,0.770990042,1.062672903,1313,MB
Male,White,0.036990944,0.004997824,1314,MW
Male,Black,-0.14650883,-1.052677255,1315,MB
Male,Black,0.770990042,1.062672903,1316,MB
Female,Black,0.587490268,0.357556184,1317,FB
Male,Black,-3.082505221,-0.700118895,1318,MB
Male,Black,0.220490719,1.062672903,1319,MB
Male,White,0.587490268,1.415231263,1320,MW
Female,Black,0.770990042,-1.405235615,1321,FB
Male,Black,0.403990493,-0.700118895,1322,MB
Male,Black,0.587490268,1.062672903,1323,MB
Male,Black,-0.330008604,0.357556184,1324,MB
Female,Black,-2.532005898,-1.757793975,1325,FB
Male,White,0.587490268,-0.347560536,1326,MW
Male,Black,-0.14650883,-1.757793975,1327,MB
Male,Black,0.770990042,1.415231263,1328,MB
Male,Black,0.587490268,0.357556184,1329,MB
Male,Black,0.036990944,-0.700118895,1330,MB
Male,White,0.220490719,1.415231263,1331,MW
Male,Black,0.770990042,0.710114543,1332,MB
Male,Black,0.770990042,1.415231263,1333,MB
Male,Black,0.587490268,-1.757793975,1334,MB
Male,White,0.770990042,1.415231263,1335,MW
Female,White,0.587490268,0.710114543,1336,FW
Male,White,-1.064007702,-1.757793975,1337,MW
Male,White,0.587490268,1.062672903,1338,MW
Male,Black,0.770990042,1.062672903,1339,MB
Male,Black,0.403990493,0.004997824,1340,MB
Male,White,0.770990042,-0.347560536,1341,MW
Female,White,0.220490719,1.415231263,1342,FW
Male,Black,0.770990042,1.062672903,1343,MB
Male,Black,0.403990493,0.357556184,1344,MB
Male,Black,-0.330008604,-0.700118895,1345,MB
Male,Black,0.770990042,-0.347560536,1346,MB
Male,White,0.403990493,1.415231263,1347,MW
Male,Black,-2.165006349,-0.700118895,1348,MB
Male,Black,-0.697008153,-0.700118895,1349,MB
Male,White,0.770990042,-1.405235615,1350,MW
Male,White,0.770990042,-1.052677255,1351,MW
Male,Black,0.770990042,1.415231263,1352,MB
Male,Black,0.403990493,0.710114543,1353,MB
Male,White,0.220490719,1.062672903,1354,MW
Male,Black,0.220490719,0.710114543,1355,MB
Male,White,0.770990042,1.415231263,1356,MW
Male,Black,0.587490268,0.710114543,1357,MB
Male,White,0.770990042,0.357556184,1358,MW
Male,Black,0.770990042,0.357556184,1359,MB
Male,White,-0.14650883,0.004997824,1360,MW
Male,Black,0.770990042,1.415231263,1361,MB
Male,Black,0.770990042,1.062672903,1362,MB
Female,Black,-0.880507928,-0.700118895,1363,FB
Male,Black,-0.880507928,-1.052677255,1364,MB
Male,Black,-0.14650883,-0.347560536,1365,MB
Male,White,-0.880507928,-0.347560536,1366,MW
Male,Black,0.770990042,-1.405235615,1367,MB
Male,Black,-1.064007702,-0.700118895,1368,MB
Male,Black,0.220490719,1.415231263,1369,MB
Male,White,-0.880507928,-1.052677255,1370,MW
Male,Black,0.403990493,-1.757793975,1371,MB
Male,Black,0.770990042,-0.700118895,1372,MB
Male,White,-2.532005898,-0.700118895,1373,MW
Male,Black,-0.513508379,-0.347560536,1374,MB
Female,Black,-0.330008604,-0.347560536,1375,FB
Male,Black,0.403990493,0.357556184,1376,MB
Male,Black,0.770990042,-0.347560536,1377,MB
Male,White,-1.064007702,-0.700118895,1378,MW
Male,Black,-0.880507928,-0.347560536,1379,MB
Male,Black,0.220490719,-1.052677255,1380,MB
Male,Black,0.770990042,0.357556184,1381,MB
Male,Black,0.770990042,0.357556184,1382,MB
Male,Black,0.587490268,0.710114543,1383,MB
Male,Black,-1.981506575,-0.347560536,1384,MB
Male,Black,0.220490719,-0.700118895,1385,MB
Male,Black,-0.513508379,-0.347560536,1386,MB
Male,Black,0.770990042,0.004997824,1387,MB
Male,Black,-0.697008153,-0.347560536,1388,MB
Male,Black,0.770990042,0.004997824,1389,MB
Male,White,0.770990042,1.062672903,1390,MW
Female,Black,-0.513508379,-1.405235615,1391,FB
Male,Black,-0.513508379,-0.700118895,1392,MB
Male,Black,-1.431007251,1.415231263,1393,MB
Male,Black,-0.513508379,1.062672903,1394,MB
Male,Black,0.587490268,-1.405235615,1395,MB
Male,White,0.770990042,1.062672903,1396,MW
Male,Black,0.770990042,0.357556184,1397,MB
Male,White,0.036990944,-1.052677255,1398,MW
Female,Black,0.770990042,1.415231263,1399,FB
Male,Black,0.403990493,-0.700118895,1400,MB
Male,Black,0.770990042,-0.347560536,1401,MB
Male,White,0.770990042,1.415231263,1402,MW
Male,Black,0.403990493,-1.405235615,1403,MB
Male,White,-5.101002741,-1.405235615,1404,MW
Female,White,0.770990042,1.415231263,1405,FW
Male,Black,0.770990042,-0.700118895,1406,MB
Male,Black,-0.14650883,-1.052677255,1407,MB
Male,Black,0.770990042,1.415231263,1408,MB
Male,White,0.220490719,1.062672903,1409,MW
Male,White,-1.614507026,-1.405235615,1410,MW
Male,White,0.770990042,1.415231263,1411,MW
Male,Black,-1.7980068,0.004997824,1412,MB
Male,Black,0.770990042,0.357556184,1413,MB
Male,Black,0.770990042,1.415231263,1414,MB
Male,White,0.587490268,-0.347560536,1415,MW
Male,White,0.770990042,-0.347560536,1416,MW
Male,Black,0.770990042,-1.052677255,1417,MB
Male,Black,-2.715505673,-1.757793975,1418,MB
Male,Black,0.770990042,-0.347560536,1419,MB
Male,White,0.770990042,1.062672903,1420,MW
Male,Black,0.403990493,1.062672903,1421,MB
Female,Black,-1.614507026,-1.052677255,1422,FB
Male,Black,-0.330008604,0.004997824,1423,MB
Male,Black,-3.44950477,-1.405235615,1424,MB
Female,Black,0.770990042,1.415231263,1425,FB
Male,Black,-0.513508379,-1.405235615,1426,MB
Male,White,0.403990493,0.004997824,1427,MW
Male,White,0.770990042,1.062672903,1428,MW
Male,Black,0.770990042,0.004997824,1429,MB
Male,White,0.587490268,0.710114543,1430,MW
Male,Black,-1.981506575,-1.757793975,1431,MB
Male,White,0.403990493,0.710114543,1432,MW
Male,Black,0.770990042,-0.700118895,1433,MB
Male,White,0.770990042,0.710114543,1434,MW
Male,White,0.770990042,0.357556184,1435,MW
Male,Black,-0.513508379,-0.347560536,1436,MB
Male,Black,-0.513508379,-0.700118895,1437,MB
Male,Black,0.770990042,1.415231263,1438,MB
Female,White,0.770990042,0.004997824,1439,FW
Male,White,-0.697008153,0.357556184,1440,MW
Male,Black,0.587490268,1.062672903,1441,MB
Male,Black,0.770990042,0.004997824,1442,MB
Male,Black,0.587490268,0.357556184,1443,MB
Male,Black,0.036990944,-1.757793975,1444,MB
Female,Black,-0.513508379,-1.052677255,1445,FB
Male,Black,0.770990042,0.357556184,1446,MB
Male,Black,0.036990944,1.415231263,1447,MB
Female,Black,0.587490268,0.710114543,1448,FB
Male,Black,0.587490268,0.004997824,1449,MB
Male,Black,0.770990042,1.415231263,1450,MB
Male,Black,0.403990493,0.710114543,1451,MB
Male,Black,-0.330008604,-1.757793975,1452,MB
Male,White,0.770990042,1.062672903,1453,MW
Male,Black,0.587490268,1.415231263,1454,MB
Female,Black,0.587490268,1.415231263,1455,FB
Male,Black,0.403990493,-0.700118895,1456,MB
Male,Black,0.036990944,-1.052677255,1457,MB
Male,Black,0.220490719,0.004997824,1458,MB
Male,Black,0.770990042,0.710114543,1459,MB
Female,Black,-0.513508379,0.710114543,1460,FB
Female,Black,0.403990493,-0.347560536,1461,FB
Male,Black,0.587490268,0.710114543,1462,MB
Male,Black,-3.082505221,0.004997824,1463,MB
Male,Black,-0.697008153,-1.757793975,1464,MB
Male,White,0.770990042,0.357556184,1465,MW
Male,Black,-1.614507026,0.004997824,1466,MB
Male,White,0.587490268,1.415231263,1467,MW
Male,Black,-1.431007251,0.710114543,1468,MB
Male,Black,-0.14650883,-0.700118895,1469,MB
Male,Black,-1.064007702,-1.052677255,1470,MB
Male,White,0.036990944,0.357556184,1471,MW
Male,Black,-1.431007251,-1.052677255,1472,MB
Male,White,-1.431007251,-1.052677255,1473,MW
Male,Black,0.036990944,0.004997824,1474,MB
Male,Black,-0.513508379,-0.347560536,1475,MB
Male,Black,0.770990042,0.710114543,1476,MB
Male,Black,-0.513508379,1.415231263,1477,MB
Male,Black,0.403990493,0.004997824,1478,MB
Female,Black,-1.431007251,-0.347560536,1479,FB
Male,Black,0.587490268,0.710114543,1480,MB
Male,White,0.587490268,1.062672903,1481,MW
Female,Black,0.036990944,-1.405235615,1482,FB
Male,Black,-0.330008604,0.004997824,1483,MB
Male,Black,-0.14650883,-1.757793975,1484,MB
Male,White,0.403990493,-0.347560536,1485,MW
Male,Black,0.220490719,-1.757793975,1486,MB
Male,Black,0.770990042,1.415231263,1487,MB
Male,Black,0.770990042,1.415231263,1488,MB
Male,Black,0.770990042,1.062672903,1489,MB
Male,Black,0.770990042,1.415231263,1490,MB
Male,Black,0.587490268,0.004997824,1491,MB
Male,White,0.403990493,-1.405235615,1492,MW
Male,White,0.770990042,1.415231263,1493,MW
Male,Black,-1.614507026,-1.052677255,1494,MB
Male,Black,0.587490268,-1.757793975,1495,MB
Male,White,-0.14650883,-0.700118895,1496,MW
Female,White,0.587490268,1.415231263,1497,FW
Male,Black,-0.330008604,0.710114543,1498,MB
Male,White,0.770990042,1.062672903,1499,MW
Male,Black,-0.330008604,-0.700118895,1500,MB
Male,Black,0.220490719,0.004997824,1501,MB
Male,Black,-2.348506124,-0.347560536,1502,MB
Male,White,0.587490268,0.004997824,1503,MW
Male,Black,0.587490268,1.062672903,1504,MB
Male,Black,-0.880507928,0.004997824,1505,MB
Male,Black,0.770990042,0.710114543,1506,MB
Male,Black,0.587490268,1.415231263,1507,MB
Male,Black,0.770990042,1.415231263,1508,MB
Male,Black,-1.431007251,-1.405235615,1509,MB
Female,Black,0.770990042,0.710114543,1510,FB
Male,White,0.220490719,1.062672903,1511,MW
Male,White,0.770990042,1.415231263,1512,MW
Male,Black,0.770990042,-0.700118895,1513,MB
Male,White,-0.697008153,-1.405235615,1514,MW
Male,Black,-1.247507477,-1.052677255,1515,MB
Male,Black,0.587490268,1.062672903,1516,MB
Male,Black,0.770990042,1.415231263,1517,MB
Female,Black,-0.330008604,1.062672903,1518,FB
Male,White,0.403990493,0.357556184,1519,MW
Male,Black,0.220490719,0.004997824,1520,MB
Male,White,0.403990493,-1.052677255,1521,MW
Male,White,-2.532005898,-0.347560536,1522,MW
Male,Black,0.770990042,0.357556184,1523,MB
Male,Black,0.770990042,-0.700118895,1524,MB
Female,White,0.770990042,0.710114543,1525,FW
Male,White,0.403990493,-1.052677255,1526,MW
Male,White,-0.513508379,-0.347560536,1527,MW
Male,Black,-0.14650883,0.004997824,1528,MB
Male,Black,0.587490268,0.004997824,1529,MB
Male,Black,0.403990493,1.062672903,1530,MB
Male,White,0.220490719,0.357556184,1531,MW
Female,White,0.587490268,0.357556184,1532,FW
Male,White,0.220490719,0.357556184,1533,MW
Male,White,0.220490719,0.357556184,1534,MW
Male,White,0.036990944,0.357556184,1535,MW
Male,Black,0.587490268,1.415231263,1536,MB
Male,Black,-1.431007251,0.004997824,1537,MB
Male,Black,-0.14650883,-0.347560536,1538,MB
Male,White,0.770990042,0.710114543,1539,MW
Male,Black,-1.064007702,-1.405235615,1540,MB
Male,White,0.770990042,0.710114543,1541,MW
Male,Black,-1.431007251,-1.757793975,1542,MB
Male,Black,0.770990042,0.357556184,1543,MB
Male,White,0.403990493,-1.052677255,1544,MW
Male,Black,-0.880507928,-1.757793975,1545,MB
Male,White,-0.330008604,-1.405235615,1546,MW
Male,White,-0.14650883,-0.347560536,1547,MW
Male,Black,-3.633004545,-1.405235615,1548,MB
Male,Black,-0.697008153,-1.052677255,1549,MB
Male,Black,0.770990042,0.710114543,1550,MB
Female,White,0.770990042,1.415231263,1551,FW
Male,White,-0.330008604,-0.347560536,1552,MW
Male,White,0.587490268,1.415231263,1553,MW
Female,Black,0.403990493,0.004997824,1554,FB
Male,Black,-0.513508379,-0.347560536,1555,MB
Male,Black,0.036990944,0.710114543,1556,MB
Male,Black,0.587490268,0.004997824,1557,MB
Male,White,0.403990493,-1.052677255,1558,MW
Male,Black,-1.7980068,-1.052677255,1559,MB
Male,Black,0.036990944,-0.347560536,1560,MB
Male,Black,0.770990042,-1.405235615,1561,MB
Male,Black,0.770990042,1.415231263,1562,MB
Male,White,0.770990042,1.062672903,1563,MW
Female,White,0.770990042,0.004997824,1564,FW
Male,Black,-2.165006349,-1.757793975,1565,MB
Female,White,0.220490719,0.357556184,1566,FW
Male,White,-0.880507928,0.357556184,1567,MW
Male,White,0.587490268,0.710114543,1568,MW
Male,White,-0.330008604,-1.405235615,1569,MW
Female,Black,-2.715505673,-1.405235615,1570,FB
Female,White,0.770990042,1.415231263,1571,FW
Male,Black,-1.064007702,-1.757793975,1572,MB
Male,Black,-0.880507928,-0.347560536,1573,MB
Male,Black,0.036990944,-1.052677255,1574,MB
Male,Black,-3.082505221,-1.405235615,1575,MB
Male,White,0.403990493,0.357556184,1576,MW
Male,Black,-0.513508379,-0.347560536,1577,MB
Male,White,0.587490268,0.357556184,1578,MW
Male,Black,-0.513508379,0.710114543,1579,MB
Male,Black,-0.880507928,-1.757793975,1580,MB
Male,White,0.587490268,0.004997824,1581,MW
Male,Black,0.770990042,-0.347560536,1582,MB
Female,Black,-0.697008153,-1.405235615,1583,FB
Male,Black,-1.981506575,-1.405235615,1584,MB
Male,White,0.403990493,0.357556184,1585,MW
Male,White,-0.14650883,-1.052677255,1586,MW
Male,White,0.220490719,-1.052677255,1587,MW
Male,Black,0.036990944,0.004997824,1588,MB
Male,Black,0.587490268,1.415231263,1589,MB
Male,Black,-0.697008153,-1.405235615,1590,MB
Male,Black,-0.330008604,1.062672903,1591,MB
Male,Black,0.770990042,0.710114543,1592,MB
Male,Black,0.036990944,-0.347560536,1593,MB
Male,White,0.587490268,1.415231263,1594,MW
Male,Black,-1.247507477,-0.347560536,1595,MB
Male,Black,-0.14650883,0.004997824,1596,MB
Male,Black,0.770990042,0.357556184,1597,MB
Male,Black,-0.697008153,-1.052677255,1598,MB
Male,Black,-1.247507477,-1.405235615,1599,MB
Male,Black,0.220490719,-1.052677255,1600,MB
Male,Black,0.770990042,-1.405235615,1601,MB
Male,Black,0.220490719,0.357556184,1602,MB
Male,Black,0.220490719,1.415231263,1603,MB
Male,White,0.587490268,1.415231263,1604,MW
Male,Black,0.770990042,1.415231263,1605,MB
Male,Black,-1.247507477,-1.757793975,1606,MB
Male,Black,0.036990944,1.062672903,1607,MB
Male,White,0.770990042,1.415231263,1608,MW
Male,Black,0.036990944,-1.052677255,1609,MB
Male,Black,0.036990944,-1.757793975,1610,MB
Male,Black,0.770990042,-1.052677255,1611,MB
Male,White,0.770990042,0.004997824,1612,MW
Male,Black,-0.513508379,-1.052677255,1613,MB
Male,Black,-1.7980068,-0.700118895,1614,MB
Male,Black,-0.14650883,0.357556184,1615,MB
Male,Black,-0.330008604,-1.405235615,1616,MB
Male,Black,0.770990042,-0.347560536,1617,MB
Male,White,0.587490268,0.357556184,1618,MW
Male,Black,-3.082505221,-1.405235615,1619,MB
Male,Black,-0.330008604,-0.700118895,1620,MB
Male,Black,0.770990042,0.710114543,1621,MB
Male,White,0.587490268,0.004997824,1622,MW
Male,Black,0.220490719,-1.757793975,1623,MB
Male,Black,0.770990042,-0.347560536,1624,MB
Male,Black,-3.816504319,-1.052677255,1625,MB
Male,Black,0.220490719,1.415231263,1626,MB
Male,Black,0.770990042,0.357556184,1627,MB
Male,Black,-0.14650883,1.062672903,1628,MB
Male,Black,-2.532005898,-1.757793975,1629,MB
Male,Black,0.587490268,1.062672903,1630,MB
